[2025-01-28T06:22:22.684+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:27.681+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:27.683+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:27.685+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:32.687+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:32.690+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:32.691+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:37.690+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:37.691+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:37.692+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:42.706+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:42.707+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:42.708+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:47.707+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:47.714+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
[2025-01-28T06:22:47.715+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-28T06:22:52.710+0000] {subprocess.py:106} INFO - ic| file: '***tmpv6n3z5_h'
[2025-01-28T06:22:52.711+0000] {subprocess.py:106} INFO - ic| file: 'pymp-qmczygfr'
